source sheet,source row number,sale date,product start date,bill number,buyer/customer code,buyer/customer name,raw product name,matched product name,product code,weight,unit,price per kg,amount,note,exclusion reason
Sheet1,231,04/05/2569,,A2007519,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,100,กก.,19,1900,,Unmatched steel — out of scope
Sheet1,232,05/05/2569,,A2007521,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,31,กก.,19,589,,Unmatched steel — out of scope
Sheet1,233,07/05/2569,,A2007523,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,40,กก.,118,4720,,Unmatched steel — out of scope
Sheet1,234,07/05/2569,,A2007524,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,490,กก.,18,8820,,Unmatched steel — out of scope
Sheet1,235,09/05/2569,,A2007527,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,6.6000000000000005,กก.,20,132,,Unmatched steel — out of scope
Sheet1,236,11/05/2569,,A2007529,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,0.8,กก.,25,20,,Unmatched steel — out of scope
Sheet1,237,11/05/2569,,A2007530,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,22,กก.,25,550,,Unmatched steel — out of scope
Sheet1,238,14/05/2569,,A2007537,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,3.6,กก.,20,72,,Unmatched steel — out of scope
Sheet1,239,19/05/2569,,A2007543,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,95,กก.,19,1805,,Unmatched steel — out of scope
Sheet1,240,21/05/2569,,A2007546,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,80,กก.,20,1600,,Unmatched steel — out of scope
Sheet1,241,23/05/2569,,A2007552,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,31,กก.,17,527,,Unmatched steel — out of scope
Sheet1,242,25/05/2569,,A2007554,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,1.5,กก.,33.333,50,,Unmatched steel — out of scope
Sheet1,243,28/05/2569,,A2007559,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,23,กก.,25,575,,Unmatched steel — out of scope
Sheet1,244,28/05/2569,,A2007561,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,270,กก.,7.05185185185,1904,,Unmatched steel — out of scope
Sheet1,245,30/05/2569,,A2007567,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,50,กก.,122,6100,,Unmatched steel — out of scope
Sheet1,246,30/05/2569,,A2007568,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,530,กก.,18,9540,,Unmatched steel — out of scope
Sheet1,247,30/05/2569,,A2007569,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,90,กก.,6.5,585,,Unmatched steel — out of scope
Sheet1,248,30/05/2569,,A2007569,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,17.4,กก.,3,52.2,,Unmatched steel — out of scope
Sheet1,249,02/06/2569,,A2007571,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,11,กก.,25,275,,Unmatched steel — out of scope
Sheet1,250,02/06/2569,,A2007572,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,3.1,กก.,19,58.9,,Unmatched steel — out of scope
Sheet1,251,03/06/2569,,A2007575,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,35.2,กก.,25,880,,Unmatched steel — out of scope
Sheet1,252,04/06/2569,,A2007576,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,89,กก.,20,1780,,Unmatched steel — out of scope
Sheet1,253,04/06/2569,,A2007576,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,6.2,กก.,22,136.4,,Unmatched steel — out of scope
Sheet1,254,04/06/2569,,A2007577,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,45,กก.,25,1125,,Unmatched steel — out of scope
Sheet1,255,04/06/2569,,A2007578,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,41.800000000000004,กก.,29,1212.2,,Unmatched steel — out of scope
Sheet1,256,05/06/2569,,A2007581,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,11.200000000000001,กก.,16.0714285714286,180,,Unmatched steel — out of scope
Sheet1,257,09/06/2569,,A2007587,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,1.4000000000000001,กก.,19,26.6,,Unmatched steel — out of scope
Sheet1,258,18/06/2569,,A2007592,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,2.7,กก.,25,67.5,,Unmatched steel — out of scope
Sheet1,259,19/06/2569,,A2007595,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,100,กก.,120,12000,,Unmatched steel — out of scope
Sheet1,260,19/06/2569,,A2007596,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,1.7,กก.,19,32.3,,Unmatched steel — out of scope
Sheet1,261,20/06/2569,,A2007597,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,10.700000000000001,กก.,30,321,,Unmatched steel — out of scope
Sheet1,262,22/06/2569,,A2007601,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,135,กก.,25.9259259259259,3500,,Unmatched steel — out of scope
Sheet1,263,22/06/2569,,A2007601,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,130,กก.,26.9230769230769,3500,,Unmatched steel — out of scope
Sheet1,264,23/06/2569,,A2007605,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,0.7000000000000001,กก.,42.8571428571429,30,,Unmatched steel — out of scope
Sheet1,265,01/07/2569,,A2007618,0001,ลูกค้าทั่วไป,เหล็กคัดใช้งาน,(UNMATCHED STEEL),0199,0.2,กก.,300,60,,Unmatched steel — out of scope
Sheet1,268,29/01/2569,,A2007385,0013,เหล็กสยามยามาโตะ,"เหล็กสลิง,สแตน",(OUT OF SCOPE),0200,29405,กก.,10.4053732358442,305970,,Owner scope decision
Sheet1,269,12/02/2569,,A2007406,0013,เหล็กสยามยามาโตะ,"เหล็กสลิง,สแตน",(OUT OF SCOPE),0200,29290,กก.,10.6890406282008,313082,,Owner scope decision
Sheet1,270,12/03/2569,,A2007440,0013,เหล็กสยามยามาโตะ,"เหล็กสลิง,สแตน",(OUT OF SCOPE),0200,29260,กก.,11.016011619959,322328.5,,Owner scope decision
Sheet1,271,30/03/2569,,A2007471,0013,เหล็กสยามยามาโตะ,"เหล็กสลิง,สแตน",(OUT OF SCOPE),0200,28970,กก.,11.7040386606835,339066,,Owner scope decision
Sheet1,272,21/04/2569,,A2007505,0013,เหล็กสยามยามาโตะ,"เหล็กสลิง,สแตน",(OUT OF SCOPE),0200,29130,กก.,12.491417782355002,363875,,Owner scope decision
Sheet1,273,02/05/2569,,A2007518,0013,เหล็กสยามยามาโตะ,"เหล็กสลิง,สแตน",(OUT OF SCOPE),0200,29115,กก.,12.7215352910871,370387.5,,Owner scope decision
Sheet1,274,09/05/2569,,A2007528,0013,เหล็กสยามยามาโตะ,"เหล็กสลิง,สแตน",(OUT OF SCOPE),0200,27390,กก.,12.2236582694414,334806,,Owner scope decision
Sheet1,275,14/05/2569,,A2007534,0013,เหล็กสยามยามาโตะ,"เหล็กสลิง,สแตน",(OUT OF SCOPE),0200,28935,กก.,11.6077242094349,335869.5,,Owner scope decision
Sheet1,276,15/05/2569,,A2007538,0013,เหล็กสยามยามาโตะ,"เหล็กสลิง,สแตน",(OUT OF SCOPE),0200,29905,กก.,11.5467647550577,345306,,Owner scope decision
Sheet1,277,16/05/2569,,A2007540,0013,เหล็กสยามยามาโตะ,"เหล็กสลิง,สแตน",(OUT OF SCOPE),0200,30275,กก.,13.0420974401321,394849.5,,Owner scope decision
Sheet1,278,18/05/2569,,A2007542,0013,เหล็กสยามยามาโตะ,"เหล็กสลิง,สแตน",(OUT OF SCOPE),0200,28850,กก.,11.5975043327556,334588,,Owner scope decision
Sheet1,279,19/05/2569,,A2007544,0013,เหล็กสยามยามาโตะ,"เหล็กสลิง,สแตน",(OUT OF SCOPE),0200,28990,กก.,11.577664711969602,335636.5,,Owner scope decision
Sheet1,280,20/05/2569,,A2007545,0013,เหล็กสยามยามาโตะ,"เหล็กสลิง,สแตน",(OUT OF SCOPE),0200,29140,กก.,11.2837851750172,328809.5,,Owner scope decision
Sheet1,281,21/05/2569,,A2007548,0013,เหล็กสยามยามาโตะ,"เหล็กสลิง,สแตน",(OUT OF SCOPE),0200,29250,กก.,11.3073162393162,330739,,Owner scope decision
Sheet1,282,22/05/2569,,A2007550,0013,เหล็กสยามยามาโตะ,"เหล็กสลิง,สแตน",(OUT OF SCOPE),0200,28270,กก.,11.2656880084896,318481,,Owner scope decision
Sheet1,283,25/05/2569,,A2007555,0013,เหล็กสยามยามาโตะ,"เหล็กสลิง,สแตน",(OUT OF SCOPE),0200,29010,กก.,10.9623922785247,318019,,Owner scope decision
Sheet1,284,27/05/2569,,A2007556,0013,เหล็กสยามยามาโตะ,"เหล็กสลิง,สแตน",(OUT OF SCOPE),0200,29215,กก.,10.4940270409036,306583,,Owner scope decision
Sheet1,285,28/05/2569,,A2007560,0013,เหล็กสยามยามาโตะ,"เหล็กสลิง,สแตน",(OUT OF SCOPE),0200,29250,กก.,10.499504273504298,307110.5,,Owner scope decision
Sheet1,286,17/06/2569,,A2007591,0013,เหล็กสยามยามาโตะ,"เหล็กสลิง,สแตน",(OUT OF SCOPE),0200,30240,กก.,10.288343253968302,311119.5,,Owner scope decision
Sheet1,530,10/04/2569,,A2007487,701,แกะของแกะจากST,ของแกะราคาสูง,(OUT OF SCOPE),0816,46,กก.,175,8050,,Owner scope decision
Sheet1,534,31/12/2442,,,,,ของแกะราคาสูง,(OUT OF SCOPE),0816,0,กก.,0,0,,Owner scope decision
