product name,raw product name,bill date,start date,reason,weight,amount,bill number,source row number
อลูมิเนียมบาง,อลูมิเนียมบาง,7/3/2569,27/06/2569,before product start date,5.8,348,A1049429,3529
อลูมิเนียมบาง,อลูมิเนียมบาง,7/3/2569,27/06/2569,before product start date,9.3,558,A1049428,3530
อลูมิเนียมบาง,อลูมิเนียมบาง,9/3/2569,27/06/2569,before product start date,7.4,347.8,A1049443,3531
อลูมิเนียมบาง,อลูมิเนียมบาง,9/3/2569,27/06/2569,before product start date,0.9,51.3,A1049443,3532
อลูมิเนียมบาง,อลูมิเนียมบาง,11/3/2569,27/06/2569,before product start date,0.7,40.6,A1049472,3533
อลูมิเนียมบาง,อลูมิเนียมบาง,11/3/2569,27/06/2569,before product start date,3.8,228,A1049468,3534
อลูมิเนียมบาง,อลูมิเนียมบาง,12/3/2569,27/06/2569,before product start date,0.1,5.8,A1049492,3535
อลูมิเนียมบาง,อลูมิเนียมบาง,12/3/2569,27/06/2569,before product start date,0.1,6.8,A1049497,3536
อลูมิเนียมบาง,อลูมิเนียมบาง,12/3/2569,27/06/2569,before product start date,2.4,146.4,A1049485,3537
อลูมิเนียมบาง,อลูมิเนียมบาง,13/3/2569,27/06/2569,before product start date,1.7,98.6,A1049505,3538
อลูมิเนียมบาง,อลูมิเนียมบาง,14/3/2569,27/06/2569,before product start date,4.4,272.8,A1049525,3539
อลูมิเนียมบาง,อลูมิเนียมบาง,16/3/2569,27/06/2569,before product start date,5.4,334.8,A1049571,3540
อลูมิเนียมบาง,อลูมิเนียมบาง,16/3/2569,27/06/2569,before product start date,1.3,80.6,A1049554,3541
อลูมิเนียมบาง,อลูมิเนียมบาง,16/3/2569,27/06/2569,before product start date,2.6,161.2,A1049575,3542
อลูมิเนียมบาง,อลูมิเนียมบาง,17/3/2569,27/06/2569,before product start date,2.2,129.8,A1049584,3543
อลูมิเนียมบาง,อลูมิเนียมบาง,17/3/2569,27/06/2569,before product start date,2.4,148.8,A1049592,3544
อลูมิเนียมบาง,อลูมิเนียมบาง,17/3/2569,27/06/2569,before product start date,16.4,1016.8,A1049583,3545
อลูมิเนียมบาง,อลูมิเนียมบาง,18/3/2569,27/06/2569,before product start date,19.6,1352.4,A1049605,3546
อลูมิเนียมบาง,อลูมิเนียมบาง,19/3/2569,27/06/2569,before product start date,20.7,1428.3,A1049622,3547
อลูมิเนียมบาง,อลูมิเนียมบาง,19/3/2569,27/06/2569,before product start date,2.6,161.2,A1049614,3548
อลูมิเนียมบาง,อลูมิเนียมบาง,21/3/2569,27/06/2569,before product start date,7.8,475.8,A1049650,3549
อลูมิเนียมบาง,อลูมิเนียมบาง,23/3/2569,27/06/2569,before product start date,9,522,A1049660,3550
อลูมิเนียมบาง,อลูมิเนียมบาง,23/3/2569,27/06/2569,before product start date,0.7,40.6,A1049661,3551
อลูมิเนียมบาง,อลูมิเนียมบาง,23/3/2569,27/06/2569,before product start date,0.7,42.7,A1049665,3552
อลูมิเนียมบาง,อลูมิเนียมบาง,23/3/2569,27/06/2569,before product start date,4.4,268.4,A1049668,3553
อลูมิเนียมบาง,อลูมิเนียมบาง,23/3/2569,27/06/2569,before product start date,0.1,6.1,A1049653,3554
อลูมิเนียมบาง,อลูมิเนียมบาง,24/3/2569,27/06/2569,before product start date,2.8,173.6,A1049689,3555
อลูมิเนียมบาง,อลูมิเนียมบาง,26/3/2569,27/06/2569,before product start date,5.4,324,A1049721,3556
อลูมิเนียมบาง,อลูมิเนียมบาง,27/3/2569,27/06/2569,before product start date,10.4,655.2,A1049736,3557
อลูมิเนียมบาง,อลูมิเนียมบาง,28/3/2569,27/06/2569,before product start date,0.3,18,A1049761,3558
อลูมิเนียมบาง,อลูมิเนียมบาง,28/3/2569,27/06/2569,before product start date,14.4,907.2,A1049749,3559
อลูมิเนียมบาง,อลูมิเนียมบาง,28/3/2569,27/06/2569,before product start date,23.3,1467.9,A1049755,3560
อลูมิเนียมบาง,อลูมิเนียมบาง,30/3/2569,27/06/2569,before product start date,1.3,81.9,A1049766,3561
อลูมิเนียมบาง,อลูมิเนียมบาง,1/4/2569,27/06/2569,before product start date,0.8,49.6,A1049823,3562
อลูมิเนียมบาง,อลูมิเนียมบาง,2/4/2569,27/06/2569,before product start date,80.6,4997.2,A1049833,3563
อลูมิเนียมบาง,อลูมิเนียมบาง,3/4/2569,27/06/2569,before product start date,7.2,468,A1049838,3564
อลูมิเนียมบาง,อลูมิเนียมบาง,4/4/2569,27/06/2569,before product start date,0.3,18.6,A1049864,3565
อลูมิเนียมบาง,อลูมิเนียมบาง,4/4/2569,27/06/2569,before product start date,23.8,1713.6,A1049855,3566
อลูมิเนียมบาง,อลูมิเนียมบาง,6/4/2569,27/06/2569,before product start date,7.8,507,A1049882,3567
อลูมิเนียมบาง,อลูมิเนียมบาง,6/4/2569,27/06/2569,before product start date,7.5,435,A1049882,3568
อลูมิเนียมบาง,อลูมิเนียมบาง,6/4/2569,27/06/2569,before product start date,2.8,182,A1049884,3569
อลูมิเนียมบาง,อลูมิเนียมบาง,8/4/2569,27/06/2569,before product start date,19.5,1267.5,A1049927,3570
อลูมิเนียมบาง,อลูมิเนียมบาง,9/4/2569,27/06/2569,before product start date,2.2,136.4,A1049940,3571
อลูมิเนียมบาง,อลูมิเนียมบาง,9/4/2569,27/06/2569,before product start date,0.8,49.6,A1049942,3572
อลูมิเนียมบาง,อลูมิเนียมบาง,9/4/2569,27/06/2569,before product start date,1.2,74.4,A1049955,3573
อลูมิเนียมบาง,อลูมิเนียมบาง,9/4/2569,27/06/2569,before product start date,13.8,993.6,A1049953,3574
อลูมิเนียมบาง,อลูมิเนียมบาง,10/4/2569,27/06/2569,before product start date,16.4,1016.8,A1049974,3575
อลูมิเนียมบาง,อลูมิเนียมบาง,11/4/2569,27/06/2569,before product start date,29.8,2145.6,A1049997,3576
อลูมิเนียมบาง,อลูมิเนียมบาง,11/4/2569,27/06/2569,before product start date,0.1,6.5,A1049995,3577
อลูมิเนียมบาง,อลูมิเนียมบาง,11/4/2569,27/06/2569,before product start date,19.8,1287,A1049984,3578
อลูมิเนียมบาง,อลูมิเนียมบาง,16/4/2569,27/06/2569,before product start date,11.8,767,A1050011,3579
อลูมิเนียมบาง,อลูมิเนียมบาง,16/4/2569,27/06/2569,before product start date,0.4,26,A1050009,3580
อลูมิเนียมบาง,อลูมิเนียมบาง,16/4/2569,27/06/2569,before product start date,1,65,A1050006,3581
อลูมิเนียมบาง,อลูมิเนียมบาง,16/4/2569,27/06/2569,before product start date,1.1,71.5,A1050006,3582
อลูมิเนียมบาง,อลูมิเนียมบาง,17/4/2569,27/06/2569,before product start date,2.6,161.2,A1050028,3583
อลูมิเนียมบาง,อลูมิเนียมบาง,18/4/2569,27/06/2569,before product start date,17.8,1281.6,A1050050,3584
อลูมิเนียมบาง,อลูมิเนียมบาง,21/4/2569,27/06/2569,before product start date,1.2,81.6,A1050110,3585
อลูมิเนียมบาง,อลูมิเนียมบาง,22/4/2569,27/06/2569,before product start date,0.8,55.2,A1050118,3586
อลูมิเนียมบาง,อลูมิเนียมบาง,23/4/2569,27/06/2569,before product start date,3,180,A1050134,3587
อลูมิเนียมบาง,อลูมิเนียมบาง,23/4/2569,27/06/2569,before product start date,4.8,340.8,A1050134,3588
อลูมิเนียมบาง,อลูมิเนียมบาง,24/4/2569,27/06/2569,before product start date,7.4,525.4,A1050145,3589
อลูมิเนียมบาง,อลูมิเนียมบาง,25/4/2569,27/06/2569,before product start date,17.8,1406.2,A1050170,3590
อลูมิเนียมบาง,อลูมิเนียมบาง,27/4/2569,27/06/2569,before product start date,2.2,156.2,A1050192,3591
อลูมิเนียมบาง,อลูมิเนียมบาง,27/4/2569,27/06/2569,before product start date,26.8,1956.4,A1050199,3592
อลูมิเนียมบาง,อลูมิเนียมบาง,28/4/2569,27/06/2569,before product start date,0.6,44.4,A1050202,3593
อลูมิเนียมบาง,อลูมิเนียมบาง,29/4/2569,27/06/2569,before product start date,4,284,A1050244,3594
อลูมิเนียมบาง,อลูมิเนียมบาง,29/4/2569,27/06/2569,before product start date,6.8,503.2,A1050256,3595
อลูมิเนียมบาง,อลูมิเนียมบาง,30/4/2569,27/06/2569,before product start date,9.2,680.8,A1050275,3596
อลูมิเนียมบาง,อลูมิเนียมบาง,30/4/2569,27/06/2569,before product start date,18.4,1453.6,A1050260,3597
อลูมิเนียมบาง,อลูมิเนียมบาง,5/5/2569,27/06/2569,before product start date,0.3,21.3,A1050327,3598
อลูมิเนียมบาง,อลูมิเนียมบาง,5/5/2569,27/06/2569,before product start date,9.4,695.6,A1050326,3599
อลูมิเนียมบาง,อลูมิเนียมบาง,5/5/2569,27/06/2569,before product start date,3,222,A1050320,3600
อลูมิเนียมบาง,อลูมิเนียมบาง,5/5/2569,27/06/2569,before product start date,1.2,88.8,A1050320,3601
อลูมิเนียมบาง,อลูมิเนียมบาง,5/5/2569,27/06/2569,before product start date,1.9,140.6,A1050319,3602
อลูมิเนียมบาง,อลูมิเนียมบาง,6/5/2569,27/06/2569,before product start date,3.6,255.6,A1050332,3603
อลูมิเนียมบาง,อลูมิเนียมบาง,8/5/2569,27/06/2569,before product start date,1.2,86.4,A1050376,3604
อลูมิเนียมบาง,อลูมิเนียมบาง,8/5/2569,27/06/2569,before product start date,2.6,187.2,A1050378,3605
อลูมิเนียมบาง,อลูมิเนียมบาง,9/5/2569,27/06/2569,before product start date,0.3,21.6,A1050402,3606
อลูมิเนียมบาง,อลูมิเนียมบาง,9/5/2569,27/06/2569,before product start date,144.6,10845,A1050420,3607
อลูมิเนียมบาง,อลูมิเนียมบาง,9/5/2569,27/06/2569,before product start date,6.9,552,A1050416,3608
อลูมิเนียมบาง,อลูมิเนียมบาง,11/5/2569,27/06/2569,before product start date,1,75,A1050425,3609
อลูมิเนียมบาง,อลูมิเนียมบาง,12/5/2569,27/06/2569,before product start date,1.2,91.2,A1050458,3610
อลูมิเนียมบาง,อลูมิเนียมบาง,14/5/2569,27/06/2569,before product start date,0.2,14.6,A1050495,3611
อลูมิเนียมบาง,อลูมิเนียมบาง,15/5/2569,27/06/2569,before product start date,1.9,140.6,A1050510,3612
อลูมิเนียมบาง,อลูมิเนียมบาง,15/5/2569,27/06/2569,before product start date,18.2,1401.4,A1050503,3613
อลูมิเนียมบาง,อลูมิเนียมบาง,16/5/2569,27/06/2569,before product start date,4.4,321.2,A1050518,3614
อลูมิเนียมบาง,อลูมิเนียมบาง,16/5/2569,27/06/2569,before product start date,1.6,116.8,A1050530,3615
อลูมิเนียมบาง,อลูมิเนียมบาง,16/5/2569,27/06/2569,before product start date,13,988,A1050534,3616
อลูมิเนียมบาง,อลูมิเนียมบาง,16/5/2569,27/06/2569,before product start date,12.6,1020.6,A1050521,3617
อลูมิเนียมบาง,อลูมิเนียมบาง,18/5/2569,27/06/2569,before product start date,35.8,2899.8,A1050549,3618
อลูมิเนียมบาง,อลูมิเนียมบาง,18/5/2569,27/06/2569,before product start date,8.2,623.2,A1050541,3619
อลูมิเนียมบาง,อลูมิเนียมบาง,19/5/2569,27/06/2569,before product start date,6.4,492.8,A1050564,3620
อลูมิเนียมบาง,อลูมิเนียมบาง,20/5/2569,27/06/2569,before product start date,2.8,207.2,A1050583,3621
อลูมิเนียมบาง,อลูมิเนียมบาง,21/5/2569,27/06/2569,before product start date,1.6,123.2,A1050593,3622
อลูมิเนียมบาง,อลูมิเนียมบาง,22/5/2569,27/06/2569,before product start date,19.6,1509.2,A1050641,3623
อลูมิเนียมบาง,อลูมิเนียมบาง,23/5/2569,27/06/2569,before product start date,1.8,133.2,A1050654,3624
อลูมิเนียมบาง,อลูมิเนียมบาง,23/5/2569,27/06/2569,before product start date,0.6,44.4,A1050676,3625
อลูมิเนียมบาง,อลูมิเนียมบาง,23/5/2569,27/06/2569,before product start date,7.1,582.2,A1050671,3626
อลูมิเนียมบาง,อลูมิเนียมบาง,23/5/2569,27/06/2569,before product start date,1.8,138.6,A1050672,3627
อลูมิเนียมบาง,อลูมิเนียมบาง,25/5/2569,27/06/2569,before product start date,0.5,37,A1050682,3628
อลูมิเนียมบาง,อลูมิเนียมบาง,25/5/2569,27/06/2569,before product start date,0.1,7.4,A1050693,3629
อลูมิเนียมบาง,อลูมิเนียมบาง,26/5/2569,27/06/2569,before product start date,0.7,51.8,A1050705,3630
อลูมิเนียมบาง,อลูมิเนียมบาง,26/5/2569,27/06/2569,before product start date,0.8,59.2,A1050709,3631
อลูมิเนียมบาง,อลูมิเนียมบาง,26/5/2569,27/06/2569,before product start date,9.2,708.4,A1050703,3632
อลูมิเนียมบาง,อลูมิเนียมบาง,26/5/2569,27/06/2569,before product start date,167,12692,A1050701,3633
อลูมิเนียมบาง,อลูมิเนียมบาง,28/5/2569,27/06/2569,before product start date,18.7,1552.1,A1050738,3634
อลูมิเนียมบาง,อลูมิเนียมบาง,28/5/2569,27/06/2569,before product start date,5.8,452.4,A1050736,3635
อลูมิเนียมบาง,อลูมิเนียมบาง,28/5/2569,27/06/2569,before product start date,5.6,436.8,A1050730,3636
อลูมิเนียมบาง,อลูมิเนียมบาง,29/5/2569,27/06/2569,before product start date,31,2325,A1050761,3637
อลูมิเนียมบาง,อลูมิเนียมบาง,30/5/2569,27/06/2569,before product start date,10.6,795,A1050773,3638
อลูมิเนียมบาง,อลูมิเนียมบาง,30/5/2569,27/06/2569,before product start date,0.1,7.5,A1050785,3639
อลูมิเนียมบาง,อลูมิเนียมบาง,1/6/2569,27/06/2569,before product start date,6.6,514.8,A1050794,3640
อลูมิเนียมบาง,อลูมิเนียมบาง,2/6/2026,27/06/2569,before product start date,0.2,15,D1025576,3641
อลูมิเนียมบาง,อลูมิเนียมบาง,2/6/2569,27/06/2569,before product start date,33.4,2772.2,A1050812,3642
อลูมิเนียมบาง,อลูมิเนียมบาง,2/6/2569,27/06/2569,before product start date,4.7,366.6,A1050802,3643
อลูมิเนียมบาง,อลูมิเนียมบาง,2/6/2569,27/06/2569,before product start date,43,3569,A1050798,3644
อลูมิเนียมบาง,อลูมิเนียมบาง,2/6/2569,27/06/2569,before product start date,1.5,117,A1050799,3645
อลูมิเนียมบาง,อลูมิเนียมบาง,3/6/2569,27/06/2569,before product start date,1,75,A1050825,3646
อลูมิเนียมบาง,อลูมิเนียมบาง,4/6/2569,27/06/2569,before product start date,13.8,1076.4,A1050849,3647
อลูมิเนียมบาง,อลูมิเนียมบาง,5/6/2569,27/06/2569,before product start date,1.1,85.8,A1050858,3648
อลูมิเนียมบาง,อลูมิเนียมบาง,8/6/2569,27/06/2569,before product start date,0.6,46.8,A1050906,3649
อลูมิเนียมบาง,อลูมิเนียมบาง,8/6/2569,27/06/2569,before product start date,21.3,1767.9,A1050920,3650
อลูมิเนียมบาง,อลูมิเนียมบาง,8/6/2569,27/06/2569,before product start date,14.5,1131,A1050921,3651
อลูมิเนียมบาง,อลูมิเนียมบาง,8/6/2569,27/06/2569,before product start date,14.6,1138.8,A1050902,3652
อลูมิเนียมบาง,อลูมิเนียมบาง,9/6/2569,27/06/2569,before product start date,29,2262,A1050938,3653
อลูมิเนียมบาง,อลูมิเนียมบาง,10/6/2569,27/06/2569,before product start date,0.1,7.8,A1050948,3654
อลูมิเนียมบาง,อลูมิเนียมบาง,10/6/2569,27/06/2569,before product start date,12.4,967.2,A1050943,3655
อลูมิเนียมบาง,อลูมิเนียมบาง,10/6/2569,27/06/2569,before product start date,120.8,8818.4,A1050950,3656
อลูมิเนียมบาง,อลูมิเนียมบาง,11/6/2569,27/06/2569,before product start date,7.4,555,A1050964,3657
อลูมิเนียมบาง,อลูมิเนียมบาง,11/6/2569,27/06/2569,before product start date,0.3,24.9,A1050956,3658
อลูมิเนียมบาง,อลูมิเนียมบาง,11/6/2569,27/06/2569,before product start date,1.6,124.8,A1050958,3659
อลูมิเนียมบาง,อลูมิเนียมบาง,12/6/2569,27/06/2569,before product start date,4.7,366.6,A1050972,3660
อลูมิเนียมบาง,อลูมิเนียมบาง,12/6/2569,27/06/2569,before product start date,4.4,330,A1050981,3661
อลูมิเนียมบาง,อลูมิเนียมบาง,12/6/2569,27/06/2569,before product start date,8.8,686.4,A1050975,3662
อลูมิเนียมบาง,อลูมิเนียมบาง,12/6/2569,27/06/2569,before product start date,0.9,65.7,A1050975,3663
อลูมิเนียมบาง,อลูมิเนียมบาง,13/6/2569,27/06/2569,before product start date,0.4,30,A1051007,3664
อลูมิเนียมบาง,อลูมิเนียมบาง,13/6/2569,27/06/2569,before product start date,26.8,2197.6,A1051006,3665
อลูมิเนียมบาง,อลูมิเนียมบาง,13/6/2569,27/06/2569,before product start date,21.6,1684.8,A1050997,3666
อลูมิเนียมบาง,อลูมิเนียมบาง,13/6/2569,27/06/2569,before product start date,1,78,A1050999,3667
อลูมิเนียมบาง,อลูมิเนียมบาง,15/6/2569,27/06/2569,before product start date,1,74,A1051024,3668
อลูมิเนียมบาง,อลูมิเนียมบาง,15/6/2569,27/06/2569,before product start date,1,82,A1051013,3669
อลูมิเนียมบาง,อลูมิเนียมบาง,16/6/2569,27/06/2569,before product start date,10.6,826.8,A1051047,3670
อลูมิเนียมบาง,อลูมิเนียมบาง,16/6/2569,27/06/2569,before product start date,1.7,132.6,A1051029,3671
อลูมิเนียมบาง,อลูมิเนียมบาง,16/6/2569,27/06/2569,before product start date,1.2,92.4,A1051025,3672
อลูมิเนียมบาง,อลูมิเนียมบาง,17/6/2569,27/06/2569,before product start date,1.8,135,A1051054,3673
อลูมิเนียมบาง,อลูมิเนียมบาง,17/6/2569,27/06/2569,before product start date,17.2,1341.6,A1051065,3674
อลูมิเนียมบาง,อลูมิเนียมบาง,19/6/2569,27/06/2569,before product start date,150,10200,A1051092,3675
อลูมิเนียมบาง,อลูมิเนียมบาง,19/6/2569,27/06/2569,before product start date,2,156,A1051090,3676
อลูมิเนียมบาง,อลูมิเนียมบาง,20/6/2569,27/06/2569,before product start date,5.8,435,A1051103,3677
อลูมิเนียมบาง,อลูมิเนียมบาง,20/6/2569,27/06/2569,before product start date,5.2,390,A1051113,3678
อลูมิเนียมบาง,อลูมิเนียมบาง,20/6/2569,27/06/2569,before product start date,0.2,15,A1051117,3679
อลูมิเนียมบาง,อลูมิเนียมบาง,20/6/2569,27/06/2569,before product start date,14.1,1099.8,A1051112,3680
อลูมิเนียมบาง,อลูมิเนียมบาง,20/6/2569,27/06/2569,before product start date,5.3,413.4,A1051108,3681
อลูมิเนียมบาง,อลูมิเนียมบาง,22/6/2569,27/06/2569,before product start date,15.4,1262.8,A1051126,3682
อลูมิเนียมบาง,อลูมิเนียมบาง,23/6/2569,27/06/2569,before product start date,0.1,7.7,A1051140,3683
อลูมิเนียมบาง,อลูมิเนียมบาง,23/6/2569,27/06/2569,before product start date,4.6,354.2,A1051140,3684
อลูมิเนียมบาง,อลูมิเนียมบาง,23/6/2569,27/06/2569,before product start date,1.8,147.6,A1051143,3685
อลูมิเนียมบาง,อลูมิเนียมบาง,23/6/2569,27/06/2569,before product start date,1.8,138.6,A1051139,3686
อลูมิเนียมบาง,อลูมิเนียมบาง,24/6/2569,27/06/2569,before product start date,3,222,A1051155,3687
อลูมิเนียมบาง,อลูมิเนียมบาง,25/6/2569,27/06/2569,before product start date,0.3,20.4,A1051172,3688
อลูมิเนียมบาง,อลูมิเนียมบาง,25/6/2569,27/06/2569,before product start date,0.3,22.2,A1051185,3689
อลูมิเนียมบาง,อลูมิเนียมบาง,25/6/2569,27/06/2569,before product start date,0.8,60.8,A1051169,3690
อลูมิเนียมบาง,อลูมิเนียมบาง,26/6/2569,27/06/2569,before product start date,3.3,224.4,A1051200,3691
อลูมิเนียมบาง,อลูมิเนียมบาง,26/6/2569,27/06/2569,before product start date,0.5,34,A1051204,3692
อลูมิเนียมบาง,อลูมิเนียมบาง,26/6/2569,27/06/2569,before product start date,2,130,A1051210,3693
อลูมิเนียมบาง,อลูมิเนียมบาง,26/6/2569,27/06/2569,before product start date,7.2,540,A1051213,3694
อลูมิเนียมบาง,อลูมิเนียมบาง,26/6/2569,27/06/2569,before product start date,11.8,837.8,A1051189,3695
อลูมิเนียมกระทะ,อลูมิเนียมกะทะ,5/1/2569,23/06/2569,before product start date,2.5,92.5,A1048506,3949
อลูมิเนียมกระทะ,อลูมิเนียมกะทะ,6/2/2569,23/06/2569,before product start date,1,40,A1049000,3950
อลูมิเนียมกระทะ,อลูมิเนียมกะทะ,28/3/2569,23/06/2569,before product start date,10.2,448.8,A1049755,3951
อลูมิเนียมมู่ลี่,อลูมิเนียมมู่ลี่,13/2/2569,23/06/2569,before product start date,0.6,12,A1049123,4014
อลูมิเนียมมู่ลี่,อลูมิเนียมมู่ลี่,3/3/2569,23/06/2569,before product start date,9.4,141,A1049354,4015
อลูมิเนียมมู่ลี่,อลูมิเนียมมู่ลี่,23/3/2569,23/06/2569,before product start date,5.4,108,A1049653,4016
อลูมิเนียมมู่ลี่,อลูมิเนียมมู่ลี่,6/4/2569,23/06/2569,before product start date,10.2,204,A1049879,4017
อลูมิเนียมมู่ลี่,อลูมิเนียมมู่ลี่,9/5/2569,23/06/2569,before product start date,2.4,122.4,A1050420,4018
อลูมิเนียมฉาก,อลูมิเนียมฉาก,5/1/2569,24/06/2569,before product start date,3.4,231.2,A1048506,4055
อลูมิเนียมฉาก,อลูมิเนียมฉาก,6/1/2569,24/06/2569,before product start date,5.2,338,A1048539,4056
อลูมิเนียมฉาก,อลูมิเนียมฉาก,7/1/2569,24/06/2569,before product start date,12.2,927.2,A1048564,4057
อลูมิเนียมฉาก,อลูมิเนียมฉาก,12/1/2569,24/06/2569,before product start date,7.6,577.6,A1048611,4058
อลูมิเนียมฉาก,อลูมิเนียมฉาก,20/1/2569,24/06/2569,before product start date,3.6,259.2,A1048716,4059
อลูมิเนียมฉาก,อลูมิเนียมฉาก,21/1/2569,24/06/2569,before product start date,2.4,189.6,A1048742,4060
อลูมิเนียมฉาก,อลูมิเนียมฉาก,28/1/2569,24/06/2569,before product start date,2.7,194.4,A1048842,4061
อลูมิเนียมฉาก,อลูมิเนียมฉาก,29/1/2569,24/06/2569,before product start date,12.2,854,A1048849,4062
อลูมิเนียมฉาก,อลูมิเนียมฉาก,30/1/2569,24/06/2569,before product start date,16.2,1134,A1048858,4063
อลูมิเนียมฉาก,อลูมิเนียมฉาก,31/1/2569,24/06/2569,before product start date,4,288,A1048894,4064
อลูมิเนียมฉาก,อลูมิเนียมฉาก,3/2/2569,24/06/2569,before product start date,13.8,952.2,A1048938,4065
อลูมิเนียมฉาก,อลูมิเนียมฉาก,6/2/2569,24/06/2569,before product start date,7.3,532.9,A1048994,4066
อลูมิเนียมฉาก,อลูมิเนียมฉาก,7/2/2569,24/06/2569,before product start date,7.5,525,A1049008,4067
อลูมิเนียมฉาก,อลูมิเนียมฉาก,9/2/2569,24/06/2569,before product start date,4.5,328.5,A1049024,4068
อลูมิเนียมฉาก,อลูมิเนียมฉาก,12/2/2569,24/06/2569,before product start date,4.9,343,A1049101,4069
อลูมิเนียมฉาก,อลูมิเนียมฉาก,13/2/2569,24/06/2569,before product start date,3.4,248.2,A1049117,4070
อลูมิเนียมฉาก,อลูมิเนียมฉาก,13/2/2569,24/06/2569,before product start date,3.2,256,A1049123,4071
อลูมิเนียมฉาก,อลูมิเนียมฉาก,14/2/2569,24/06/2569,before product start date,42.1,3368,A1049154,4072
อลูมิเนียมฉาก,อลูมิเนียมฉาก,16/2/2569,24/06/2569,before product start date,1.4,112,A1049165,4073
อลูมิเนียมฉาก,อลูมิเนียมฉาก,18/2/2569,24/06/2569,before product start date,2.8,224,A1049185,4074
อลูมิเนียมฉาก,อลูมิเนียมฉาก,4/3/2569,24/06/2569,before product start date,0.6,48,A1049365,4075
อลูมิเนียมฉาก,อลูมิเนียมฉาก,16/3/2569,24/06/2569,before product start date,4.6,358.8,A1049571,4076
อลูมิเนียมฉาก,อลูมิเนียมฉาก,16/3/2569,24/06/2569,before product start date,2.5,195,A1049554,4077
อลูมิเนียมฉาก,อลูมิเนียมฉาก,17/3/2569,24/06/2569,before product start date,3,234,A1049592,4078
อลูมิเนียมฉาก,อลูมิเนียมฉาก,17/3/2569,24/06/2569,before product start date,3.1,241.8,A1049587,4079
อลูมิเนียมฉาก,อลูมิเนียมฉาก,19/3/2569,24/06/2569,before product start date,2.2,187,A1049622,4080
อลูมิเนียมฉาก,อลูมิเนียมฉาก,21/3/2569,24/06/2569,before product start date,16,1248,A1049650,4081
อลูมิเนียมฉาก,อลูมิเนียมฉาก,23/3/2569,24/06/2569,before product start date,1.6,124.8,A1049665,4082
อลูมิเนียมฉาก,อลูมิเนียมฉาก,24/3/2569,24/06/2569,before product start date,0.4,30.8,A1049694,4083
อลูมิเนียมฉาก,อลูมิเนียมฉาก,26/3/2569,24/06/2569,before product start date,18,1404,A1049721,4084
อลูมิเนียมฉาก,อลูมิเนียมฉาก,27/3/2569,24/06/2569,before product start date,2.3,202.4,A1049736,4085
อลูมิเนียมฉาก,อลูมิเนียมฉาก,27/3/2569,24/06/2569,before product start date,2,162,A1049743,4086
อลูมิเนียมฉาก,อลูมิเนียมฉาก,3/4/2569,24/06/2569,before product start date,3.8,300.2,A1049846,4087
อลูมิเนียมฉาก,อลูมิเนียมฉาก,9/4/2569,24/06/2569,before product start date,1.1,97.9,A1049953,4088
อลูมิเนียมฉาก,อลูมิเนียมฉาก,11/4/2569,24/06/2569,before product start date,3.6,302.4,A1049984,4089
อลูมิเนียมฉาก,อลูมิเนียมฉาก,16/4/2569,24/06/2569,before product start date,4.8,403.2,A1050009,4090
อลูมิเนียมฉาก,อลูมิเนียมฉาก,18/4/2569,24/06/2569,before product start date,2.6,210.6,A1050054,4091
อลูมิเนียมฉาก,อลูมิเนียมฉาก,18/4/2569,24/06/2569,before product start date,2,182,A1050050,4092
อลูมิเนียมฉาก,อลูมิเนียมฉาก,21/4/2569,24/06/2569,before product start date,3.6,309.6,A1050110,4093
อลูมิเนียมฉาก,อลูมิเนียมฉาก,23/4/2569,24/06/2569,before product start date,4,348,A1050134,4094
อลูมิเนียมฉาก,อลูมิเนียมฉาก,25/4/2569,24/06/2569,before product start date,7,637,A1050177,4095
อลูมิเนียมฉาก,อลูมิเนียมฉาก,30/4/2569,24/06/2569,before product start date,2.8,268.8,A1050260,4096
อลูมิเนียมฉาก,อลูมิเนียมฉาก,8/5/2569,24/06/2569,before product start date,1.5,135,A1050378,4097
อลูมิเนียมฉาก,อลูมิเนียมฉาก,9/5/2569,24/06/2569,before product start date,33.8,3177.2,A1050420,4098
อลูมิเนียมฉาก,อลูมิเนียมฉาก,11/5/2569,24/06/2569,before product start date,4.2,394.8,A1050434,4099
อลูมิเนียมฉาก,อลูมิเนียมฉาก,16/5/2569,24/06/2569,before product start date,39,3627,A1050518,4100
อลูมิเนียมฉาก,อลูมิเนียมฉาก,23/5/2569,24/06/2569,before product start date,3.2,313.6,A1050672,4101
อลูมิเนียมฉาก,อลูมิเนียมฉาก,25/5/2569,24/06/2569,before product start date,151.6,15160,A1050698,4102
อลูมิเนียมฉาก,อลูมิเนียมฉาก,26/5/2569,24/06/2569,before product start date,4.3,408.5,A1050709,4103
อลูมิเนียมฉาก,อลูมิเนียมฉาก,26/5/2569,24/06/2569,before product start date,4,360,A1050709,4104
อลูมิเนียมฉาก,อลูมิเนียมฉาก,28/5/2569,24/06/2569,before product start date,5.2,546,A1050738,4105
อลูมิเนียมฉาก,อลูมิเนียมฉาก,28/5/2569,24/06/2569,before product start date,0.6,60,A1050736,4106
อลูมิเนียมฉาก,อลูมิเนียมฉาก,29/5/2569,24/06/2569,before product start date,0.7,67.9,A1050761,4107
อลูมิเนียมฉาก,อลูมิเนียมฉาก,30/5/2569,24/06/2569,before product start date,9.1,882.7,A1050773,4108
